Gender,Shanghai_ranking,Publications,Citations,Recommendations,Interest score,Reads,h index,PISA rank,GDP (Millions $),HDI score,Position rank,Average h index
1,2,254,11346,7,5576,11810,39,19,23315081,0.921,3,26.894334
0,2,30,773,1,3859,3709,14,19,23315081,0.921,0,26.894334
0,2,54,3148,42,1591,14055,20,19,23315081,0.921,3,26.894334
1,2,132,1848,96,1033,51159,25,19,23315081,0.921,3,26.894334
1,2,146,3658,51,1829,18781,30,19,23315081,0.921,3,26.894334
1,2,167,106499,136,55866,201659,64,19,23315081,0.921,3,26.894334
1,2,103,2966,12,1380,12374,30,19,23315081,0.921,2,26.894334
1,2,38,289,42,2016,3100,11,19,23315081,0.921,3,26.894334
1,2,52,1481,12,7448,8572,17,19,23315081,0.921,3,26.894334
1,2,59,1807,11,9862,13003,20,19,23315081,0.921,0,26.894334
1,2,144,17953,5,8892,19451,43,19,23315081,0.921,3,26.894334
0,2,55,1872,21,8392,6226,21,19,23315081,0.921,2,26.894334
0,2,174,6471,62,3427,31267,42,19,23315081,0.921,3,26.894334
1,2,42,450,9,1996,2084,13,19,23315081,0.921,3,26.894334
1,2,77,2685,223,1425,17427,30,19,23315081,0.921,3,26.894334
0,2,71,6014,8,2792,6549,32,19,23315081,0.921,0,26.894334
0,2,60,3472,16,1555,10500,24,19,23315081,0.921,3,26.894334
1,2,52,4606,37,2796,62652,15,19,23315081,0.921,4,26.894334
1,2,80,1897,27,9632,11312,24,19,23315081,0.921,3,26.894334
1,2,273,7795,56,3579,39758,46,19,23315081,0.921,3,26.894334
1,2,129,7112,39,3534,18753,39,19,23315081,0.921,3,26.894334
1,2,32,296,20,2525,4463,11,19,23315081,0.921,3,26.894334
1,2,378,11978,146,6773,147400,48,19,23315081,0.921,3,26.894334
1,2,147,3953,138,2446,54436,31,19,23315081,0.921,3,26.894334
1,2,104,7426,15,3732,14276,38,19,23315081,0.921,4,26.894334
0,2,131,3665,23,1832,23810,31,19,23315081,0.921,0,26.894334
1,2,323,3577,77,1800,46184,29,19,23315081,0.921,4,26.894334
0,2,49,1591,3,7950,8915,20,19,23315081,0.921,3,26.894334
1,2,45,958,23,5273,7342,15,19,23315081,0.921,3,26.894334
1,2,117,1416,41,7812,14981,19,19,23315081,0.921,3,26.894334
1,2,83,5515,6,2866,66230,34,19,23315081,0.921,1,26.894334
1,2,140,10223,29,5113,10574,34,19,23315081,0.921,3,26.894334
1,2,107,5058,32,2812,54573,35,19,23315081,0.921,3,26.894334
1,2,374,10412,70,4608,20530,45,19,23315081,0.921,0,26.894334
0,2,86,1220,67,6310,6681,18,19,23315081,0.921,3,26.894334
1,2,525,48524,1583,18916,119465,113,19,23315081,0.921,3,26.894334
1,2,134,1432,4,7111,5432,19,19,23315081,0.921,3,26.894334
1,2,474,29408,55,14805,99993,80,19,23315081,0.921,3,26.894334
0,2,84,1535,18,8266,11271,18,19,23315081,0.921,3,26.894334
1,2,78,3070,16,1409,6360,28,19,23315081,0.921,0,26.894334
1,2,78,1208,27,6617,9996,20,19,23315081,0.921,3,26.894334
1,2,119,18276,37,9385,79327,48,19,23315081,0.921,4,26.894334
1,2,112,2068,139,1071,34666,23,19,23315081,0.921,3,26.894334
1,2,273,9150,24,4432,14605,47,19,23315081,0.921,0,26.894334
1,2,162,5773,12,2835,18371,44,19,23315081,0.921,2,26.894334
0,2,46,4293,55,2083,8646,25,19,23315081,0.921,3,26.894334
1,2,285,20557,90,9832,29694,71,19,23315081,0.921,3,26.894334
0,2,32,463,142,6084,15950,13,19,23315081,0.921,3,26.894334
0,2,184,10553,42,4969,18677,54,19,23315081,0.921,2,26.894334
1,2,71,3532,1,1591,3511,29,19,23315081,0.921,0,26.894334
1,2,38,438,5,2760,12458,12,19,23315081,0.921,3,26.894334
1,2,75,1120,14,6075,11262,20,19,23315081,0.921,3,26.894334
1,2,58,4951,48,2449,8350,22,19,23315081,0.921,3,26.894334
1,2,87,3574,24,1911,13697,25,19,23315081,0.921,3,26.894334
1,2,242,8484,55,4177,21285,43,19,23315081,0.921,0,26.894334
1,2,68,2471,0,1139,1416,23,19,23315081,0.921,0,26.894334
1,2,772,57765,382,27863,130862,116,19,23315081,0.921,3,26.894334
1,2,300,5955,43,2680,20339,41,19,23315081,0.921,2,26.894334
1,2,57,2223,7,9331,9101,26,19,23315081,0.921,0,26.894334
0,2,146,12869,14,6251,12257,55,19,23315081,0.921,0,26.894334
1,2,62,6024,12,3226,28061,30,19,23315081,0.921,3,26.894334
1,2,39,293,3,1121,2270,10,19,23315081,0.921,3,26.894334
1,2,295,28420,11,13276,29347,90,19,23315081,0.921,2,26.894334
0,2,83,4616,25,2321,14963,25,19,23315081,0.921,3,26.894334
1,2,31,631,2,2928,3317,14,19,23315081,0.921,3,26.894334
0,2,135,9460,38,5038,49502,41,19,23315081,0.921,3,26.894334
1,2,48,540,14,3382,7495,11,19,23315081,0.921,3,26.894334
1,2,294,30446,160,15401,39858,51,19,23315081,0.921,3,26.894334
1,2,97,1713,13,8163,7312,22,19,23315081,0.921,3,26.894334
1,2,56,1026,11,5841,20139,13,19,23315081,0.921,3,26.894334
0,2,42,307,26,2704,5550,12,19,23315081,0.921,3,26.894334
1,2,232,8929,247,5415,50251,48,19,23315081,0.921,3,26.894334
1,2,102,6868,95,3382,14838,32,19,23315081,0.921,3,26.894334
1,2,81,1305,236,9486,20692,20,19,23315081,0.921,3,26.894334
1,2,152,6272,110,3050,25382,39,19,23315081,0.921,2,26.894334
1,2,306,10172,298,6198,154029,49,19,23315081,0.921,3,26.894334
1,2,132,5500,9,2800,23648,39,19,23315081,0.921,0,26.894334
1,2,44,465,7,2431,1858,11,19,23315081,0.921,2,26.894334
0,2,42,313,4,2169,11378,9,19,23315081,0.921,3,26.894334
0,2,86,5802,25,2950,8733,38,19,23315081,0.921,3,26.894334
1,2,379,24318,244,12289,50593,84,19,23315081,0.921,0,26.894334
1,2,164,7282,32,3678,55775,40,19,23315081,0.921,4,26.894334
1,2,251,5175,2,2239,6861,39,19,23315081,0.921,3,26.894334
0,2,150,43299,77,22821,211234,71,19,23315081,0.921,0,26.894334
1,2,103,2010,2,1027,22662,27,19,23315081,0.921,2,26.894334
1,2,32,1272,40,7749,12123,17,19,23315081,0.921,3,26.894334
0,2,76,1305,64,7688,9902,17,19,23315081,0.921,3,26.894334
1,2,63,3070,97,1713,17201,23,19,23315081,0.921,3,26.894334
1,2,57,1217,14,6012,5900,19,19,23315081,0.921,3,26.894334
1,2,701,54870,102,27291,92035,96,19,23315081,0.921,2,26.894334
0,2,33,833,14,4770,10076,15,19,23315081,0.921,4,26.894334
1,2,39,340,1,1643,1629,11,19,23315081,0.921,0,26.894334
0,2,157,4922,47,2327,9551,31,19,23315081,0.921,3,26.894334
1,2,36,193,182,7191,20228,8,19,23315081,0.921,3,26.894334
1,2,101,15463,53,7624,21640,43,19,23315081,0.921,1,26.894334
1,2,42,3986,22,2062,9136,23,19,23315081,0.921,0,26.894334
1,2,70,1298,89,7720,13138,16,19,23315081,0.921,3,26.894334
0,2,33,470,6,2317,3690,8,19,23315081,0.921,3,26.894334
0,2,65,421,13,1575,3308,13,19,23315081,0.921,3,26.894334
1,2,67,1938,18,9921,9776,21,19,23315081,0.921,3,26.894334
1,2,42,825,13,4210,4680,13,19,23315081,0.921,3,26.894334
1,2,255,9160,37,4403,24640,47,19,23315081,0.921,3,26.894334
1,2,209,3818,47,2037,33362,30,19,23315081,0.921,3,26.894334
1,2,72,717,34,3782,6207,17,19,23315081,0.921,3,26.894334
1,2,216,4851,7,2208,8513,37,19,23315081,0.921,2,26.894334
1,2,156,4397,6,2262,16845,27,19,23315081,0.921,0,26.894334
1,2,200,9338,12,4417,33599,50,19,23315081,0.921,3,26.894334
0,2,66,1571,14,5607,8355,20,19,23315081,0.921,0,26.894334
1,2,157,5392,202,2466,6715,39,19,23315081,0.921,3,26.894334
1,2,117,19576,71,9789,27215,38,19,23315081,0.921,0,26.894334
1,2,155,9959,15,4637,11073,48,19,23315081,0.921,0,26.894334
1,2,51,2150,12,9866,4876,18,19,23315081,0.921,0,26.894334
1,2,157,6699,189,3596,81881,44,19,23315081,0.921,4,26.894334
1,2,234,8354,179,4127,20550,48,19,23315081,0.921,3,26.894334
0,2,68,3361,27,1715,14849,21,19,23315081,0.921,3,26.894334
0,2,39,791,4,3645,3607,17,19,23315081,0.921,3,26.894334
0,2,92,1118,8,7348,22973,19,19,23315081,0.921,3,26.894334
1,2,117,4155,137,2285,38628,38,19,23315081,0.921,3,26.894334
1,2,52,4712,9,2494,31568,29,19,23315081,0.921,2,26.894334
1,2,128,1220,44,6869,16329,16,19,23315081,0.921,3,26.894334
1,2,69,1662,24,7989,7922,8,19,23315081,0.921,3,26.894334
0,2,58,2281,18,1025,4685,24,19,23315081,0.921,0,26.894334
1,2,148,2915,56,1396,20920,25,19,23315081,0.921,3,26.894334
1,2,36,111,42,1229,2600,3,19,23315081,0.921,3,26.894334
1,2,35,1019,0,4858,2044,15,19,23315081,0.921,2,26.894334
1,2,103,1591,38,7201,12902,14,19,23315081,0.921,3,26.894334
0,2,87,1596,1,7649,8577,23,19,23315081,0.921,0,26.894334
1,2,109,8362,10,3957,9211,49,19,23315081,0.921,3,26.894334
0,2,41,1860,27,1013,10434,18,19,23315081,0.921,0,26.894334
1,2,109,5934,12,2943,25823,41,19,23315081,0.921,3,26.894334
1,2,58,1952,10,9479,3001,15,19,23315081,0.921,2,26.894334
1,2,156,2904,16,1425,12370,28,19,23315081,0.921,0,26.894334
1,2,34,948,47,6068,10450,17,19,23315081,0.921,3,26.894334
1,2,82,3202,48,1647,20650,24,19,23315081,0.921,2,26.894334
1,2,242,17453,114,8489,56804,61,19,23315081,0.921,4,26.894334
1,2,32,510,36,2818,6381,11,19,23315081,0.921,3,26.894334
0,2,83,3855,35,1801,14314,32,19,23315081,0.921,3,26.894334
1,2,40,1609,109,7478,17905,23,19,23315081,0.921,3,26.894334
1,2,104,19455,74,9053,36131,59,19,23315081,0.921,3,26.894334
1,2,181,7415,129,3811,31094,44,19,23315081,0.921,3,26.894334
0,2,38,1022,5,5162,4062,16,19,23315081,0.921,3,26.894334
1,2,46,3618,14,1832,13289,24,19,23315081,0.921,3,26.894334
1,2,96,1439,20,5931,6951,23,19,23315081,0.921,0,26.894334
0,2,71,915,10,3868,9188,17,19,23315081,0.921,3,26.894334
0,2,104,5701,18,2663,15451,37,19,23315081,0.921,3,26.894334
1,2,91,5253,20,2318,9834,33,19,23315081,0.921,3,26.894334
1,2,144,3638,78,1730,17963,33,19,23315081,0.921,3,26.894334
1,2,179,2779,81,1545,67699,30,19,23315081,0.921,2,26.894334
1,2,95,1705,8,8963,44213,25,19,23315081,0.921,3,26.894334
0,2,37,243,20,1565,2611,9,19,23315081,0.921,3,26.894334
1,2,54,2246,51,1248,11911,20,19,23315081,0.921,3,26.894334
1,2,227,9385,191,4853,37238,47,19,23315081,0.921,0,26.894334
0,2,178,11748,144,6747,54872,45,19,23315081,0.921,3,26.894334
1,2,319,9114,103,4544,45785,51,19,23315081,0.921,3,26.894334
1,2,420,22742,56,10749,44988,85,19,23315081,0.921,2,26.894334
0,2,138,5681,361,4339,124805,32,19,23315081,0.921,3,26.894334
0,2,208,23353,94,11442,33549,73,19,23315081,0.921,3,26.894334
1,2,74,2298,10,1195,14587,30,19,23315081,0.921,3,26.894334
1,2,183,15589,44,7935,26155,63,19,23315081,0.921,0,26.894334
0,2,41,1675,13,9707,17048,22,19,23315081,0.921,0,26.894334
1,2,43,589,57,4230,10660,13,19,23315081,0.921,3,26.894334
1,2,92,2797,9,1559,30224,28,19,23315081,0.921,3,26.894334
0,2,163,8511,30,4191,28001,50,19,23315081,0.921,3,26.894334
0,2,43,1619,16,8204,14573,22,19,23315081,0.921,3,26.894334
0,2,60,1138,21,5901,7004,16,19,23315081,0.921,3,26.894334
1,2,321,36580,210,19847,210230,72,19,23315081,0.921,3,26.894334
1,2,42,2977,12,1378,9107,15,19,23315081,0.921,3,26.894334
1,2,200,4510,7,2169,24786,39,19,23315081,0.921,0,26.894334
1,2,73,2722,6,1397,16296,22,19,23315081,0.921,0,26.894334
1,2,256,17024,108,8139,39243,68,19,23315081,0.921,3,26.894334
1,2,55,4636,29,2150,8546,31,19,23315081,0.921,0,26.894334
1,2,113,3491,16,1641,15249,32,19,23315081,0.921,3,26.894334
1,2,115,3212,9,1530,10503,30,19,23315081,0.921,0,26.894334
0,2,54,3186,6,1453,6075,20,19,23315081,0.921,3,26.894334
1,2,299,18459,23,9016,26534,58,19,23315081,0.921,2,26.894334
1,2,850,22833,302,8621,78231,74,19,23315081,0.921,0,26.894334
1,2,34,1370,45,7095,4973,13,19,23315081,0.921,0,26.894334
1,2,98,10082,12,4723,18718,49,19,23315081,0.921,3,26.894334
1,2,125,4664,42,2456,32835,35,19,23315081,0.921,3,26.894334
1,2,55,894,12,5198,12261,17,19,23315081,0.921,3,26.894334
1,2,59,886,15,3689,5799,17,19,23315081,0.921,2,26.894334
1,2,41,803,20,4507,7441,14,19,23315081,0.921,3,26.894334
0,2,55,2434,55,1433,16747,18,19,23315081,0.921,3,26.894334
1,2,105,2224,40,1090,10634,22,19,23315081,0.921,3,26.894334
1,2,50,1487,4,7244,9068,18,19,23315081,0.921,3,26.894334
1,2,99,1750,100,1002,12936,21,19,23315081,0.921,0,26.894334
1,2,67,1282,101,8582,12738,19,19,23315081,0.921,3,26.894334
1,2,213,9170,463,6704,103416,48,19,23315081,0.921,4,26.894334
0,2,62,11208,62,5529,12440,33,19,23315081,0.921,3,26.894334
1,2,225,8658,391,6032,127294,45,19,23315081,0.921,3,26.894334
1,2,407,9252,60,4598,46387,45,19,23315081,0.921,3,26.894334
1,2,45,1779,22,8429,10236,25,19,23315081,0.921,3,26.894334
1,2,31,952,9,4714,3480,15,19,23315081,0.921,3,26.894334
1,2,49,982,3,4973,5716,20,19,23315081,0.921,3,26.894334
1,2,246,11780,47,3158,126464,65,19,23315081,0.921,0,26.894334
1,2,871,46986,330,18581,54290,109,19,23315081,0.921,3,26.894334
0,2,32,293,15,3659,53986,9,19,23315081,0.921,0,26.894334
1,2,64,221,0,1355,4107,8,19,23315081,0.921,3,26.894334
1,2,33,953,0,4115,2570,17,19,23315081,0.921,3,26.894334
1,2,186,3738,25,1718,19349,37,19,23315081,0.921,3,26.894334
1,2,133,11634,40,5826,24255,43,19,23315081,0.921,3,26.894334
1,2,93,2540,1,1240,9054,27,19,23315081,0.921,0,26.894334
1,2,30,462,6,2136,2923,14,19,23315081,0.921,3,26.894334
0,2,69,961,48,3862,14175,19,19,23315081,0.921,3,26.894334
1,2,50,187,10,1003,1399,9,19,23315081,0.921,0,26.894334
1,2,430,29446,134,14941,81422,67,19,23315081,0.921,0,26.894334
0,2,31,67,152,1439,7585,6,19,23315081,0.921,3,26.894334
1,2,84,1771,7,6561,11123,24,19,23315081,0.921,3,26.894334
1,2,68,624,59,4838,14350,13,19,23315081,0.921,3,26.894334
1,2,40,492,3,2347,1030,8,19,23315081,0.921,2,26.894334
1,2,181,1350,40,8167,35318,19,19,23315081,0.921,3,26.894334
0,2,47,1268,31,5515,7407,17,19,23315081,0.921,3,26.894334
0,2,148,2927,15,1327,8786,24,19,23315081,0.921,3,26.894334
0,2,59,4172,0,2098,5304,31,19,23315081,0.921,3,26.894334
0,2,157,5561,62,2543,16048,41,19,23315081,0.921,0,26.894334
1,2,151,1458,29,7744,21658,22,19,23315081,0.921,3,26.894334
1,2,98,2991,7,1565,12911,31,19,23315081,0.921,3,26.894334
0,2,189,15900,28,7943,27840,61,19,23315081,0.921,2,26.894334
1,2,207,19312,82,7929,26042,52,19,23315081,0.921,3,26.894334
1,2,87,493,84,5482,76512,13,19,23315081,0.921,3,26.894334
1,2,65,2492,10,1604,34838,22,19,23315081,0.921,3,26.894334
1,2,98,3680,5,1736,8784,27,19,23315081,0.921,3,26.894334
1,2,55,773,2,3822,3233,16,19,23315081,0.921,3,26.894334
1,2,134,20281,38,10443,41234,57,19,23315081,0.921,4,26.894334
1,2,31,1202,198,1238,21490,14,19,23315081,0.921,3,26.894334
1,2,90,931,145,7895,9936,14,19,23315081,0.921,3,26.894334
1,2,64,1120,133,6090,6422,16,19,23315081,0.921,3,26.894334
1,2,76,1158,19,5831,11866,19,19,23315081,0.921,2,26.894334
0,2,572,29918,271,15280,134176,100,19,23315081,0.921,3,26.894334
0,2,44,257,33,1682,7112,9,19,23315081,0.921,3,26.894334
1,2,43,1964,35,1016,16950,16,19,23315081,0.921,3,26.894334
0,2,62,1236,28,6327,8263,24,19,23315081,0.921,2,26.894334
0,2,85,1202,31,5815,11067,18,19,23315081,0.921,3,26.894334
1,2,70,570,43,3562,8441,13,19,23315081,0.921,3,26.894334
1,2,172,13757,96,6712,22264,46,19,23315081,0.921,3,26.894334
1,2,77,4442,7,2429,44952,33,19,23315081,0.921,0,26.894334
1,2,45,4830,3,2573,23964,20,19,23315081,0.921,3,26.894334
1,2,43,2149,34,1059,5398,17,19,23315081,0.921,0,26.894334
1,2,50,986,42,6739,11268,17,19,23315081,0.921,3,26.894334
1,2,222,10411,2,5001,16468,44,19,23315081,0.921,3,26.894334
1,2,42,1131,1,5135,4266,12,19,23315081,0.921,3,26.894334
1,2,33,419,26,3602,13382,10,19,23315081,0.921,3,26.894334
1,2,49,1079,62,6532,8810,14,19,23315081,0.921,3,26.894334
1,2,182,10443,41,5369,48871,57,19,23315081,0.921,3,26.894334
0,2,184,6141,50,2958,21888,43,19,23315081,0.921,2,26.894334
1,2,213,20370,94,10192,33592,38,19,23315081,0.921,3,26.894334
0,2,65,3958,5,1902,7696,25,19,23315081,0.921,0,26.894334
0,2,339,42769,290,24733,440510,96,19,23315081,0.921,0,26.894334
1,2,33,836,0,5365,20461,10,19,23315081,0.921,0,26.894334
1,2,141,9626,14,4912,24383,37,19,23315081,0.921,3,26.894334
0,2,76,4756,4,2256,6648,32,19,23315081,0.921,0,26.894334
0,2,33,960,4,5268,8900,15,19,23315081,0.921,2,26.894334
1,2,235,12422,26,5789,22789,58,19,23315081,0.921,2,26.894334
1,2,70,3075,12,1352,4167,25,19,23315081,0.921,3,26.894334
1,2,109,4052,57,1857,13072,31,19,23315081,0.921,3,26.894334
1,2,163,4197,67,2096,39158,36,19,23315081,0.921,3,26.894334
1,2,48,1459,34,8975,11694,18,19,23315081,0.921,3,26.894334
1,2,40,354,16,1817,2655,10,19,23315081,0.921,3,26.894334
1,2,93,1706,31,8785,15013,20,19,23315081,0.921,0,26.894334
0,2,137,1420,28,6728,3175,22,19,23315081,0.921,3,26.894334
1,2,50,1465,35,8773,15767,17,19,23315081,0.921,3,26.894334
1,2,42,780,192,7245,14987,13,19,23315081,0.921,0,26.894334
1,2,52,896,0,4247,2124,18,19,23315081,0.921,3,26.894334
1,2,45,1130,16,5036,4872,15,19,23315081,0.921,3,26.894334
1,2,114,3925,13,1253,4266,35,19,23315081,0.921,3,26.894334
0,2,83,3077,5,1570,26293,29,19,23315081,0.921,3,26.894334
0,2,100,2069,91,1270,36225,20,19,23315081,0.921,3,26.894334
0,2,54,893,72,6347,8467,15,19,23315081,0.921,4,26.894334
1,2,143,7782,18,2708,10471,45,19,23315081,0.921,3,26.894334
1,2,294,29323,145,17108,284721,68,19,23315081,0.921,3,26.894334
0,2,36,397,47,3140,6603,11,19,23315081,0.921,0,26.894334
0,2,129,3030,190,1993,24300,28,19,23315081,0.921,3,26.894334
1,2,31,5298,22,2690,14066,23,19,23315081,0.921,3,26.894334
0,2,47,1635,44,8846,9624,15,19,23315081,0.921,3,26.894334
1,2,119,1491,14,6851,4413,25,19,23315081,0.921,3,26.894334
1,2,63,1653,18,8182,9531,24,19,23315081,0.921,0,26.894334
0,2,31,370,7,1760,2598,13,19,23315081,0.921,3,26.894334
0,2,147,17602,64,10031,108365,46,19,23315081,0.921,4,26.894334
0,2,144,5491,21,2377,8090,38,19,23315081,0.921,0,26.894334
1,2,83,69,22,577,2579,4,19,23315081,0.921,0,26.894334
1,2,72,1439,23,7265,5316,16,19,23315081,0.921,2,26.894334
1,2,185,7991,13,3816,5705,39,19,23315081,0.921,3,26.894334
1,2,529,24739,142,12147,51293,71,19,23315081,0.921,3,26.894334
1,2,324,13386,37,6674,101055,55,19,23315081,0.921,2,26.894334
0,2,329,17957,29,8452,125868,48,19,23315081,0.921,3,26.894334
1,2,93,1043,36,5577,8469,15,19,23315081,0.921,2,26.894334
0,2,32,185,8,1174,3120,6,19,23315081,0.921,3,26.894334
1,2,59,2274,25,1100,15110,25,19,23315081,0.921,2,26.894334
1,2,185,12384,14,6029,8780,47,19,23315081,0.921,0,26.894334
1,2,49,428,25,3291,14054,13,19,23315081,0.921,3,26.894334
1,2,31,173,128,3707,10096,5,19,23315081,0.921,3,26.894334
1,2,56,1842,40,9647,9456,27,19,23315081,0.921,3,26.894334
1,2,102,940,4,4029,6881,16,19,23315081,0.921,2,26.894334
0,2,81,4972,123,3336,49767,31,19,23315081,0.921,0,26.894334
0,2,98,9346,64,4945,36587,37,19,23315081,0.921,3,26.894334
1,2,116,7080,34,3555,21934,31,19,23315081,0.921,3,26.894334
0,2,41,430,13,2207,2385,10,19,23315081,0.921,3,26.894334
1,2,116,2377,4,1127,3439,27,19,23315081,0.921,3,26.894334
1,2,158,17593,265,8903,54490,40,19,23315081,0.921,0,26.894334
1,2,138,9832,218,5055,24124,47,19,23315081,0.921,3,26.894334
1,2,108,3256,45,1409,14676,27,19,23315081,0.921,3,26.894334
1,2,31,2788,1,1520,10903,15,19,23315081,0.921,3,26.894334
1,2,98,2427,14,1165,11590,23,19,23315081,0.921,2,26.894334
1,2,38,863,2,4150,3268,17,19,23315081,0.921,3,26.894334
1,2,71,1808,24,8905,4661,24,19,23315081,0.921,3,26.894334
0,2,38,1196,13,6079,5798,19,19,23315081,0.921,3,26.894334
1,2,72,1250,56,7080,15833,17,19,23315081,0.921,3,26.894334
1,2,62,6352,42,3141,15616,30,19,23315081,0.921,3,26.894334
1,2,100,1514,22,7412,11270,19,19,23315081,0.921,2,26.894334
1,2,74,1870,35,9873,13629,22,19,23315081,0.921,3,26.894334
0,2,89,9848,27,5090,41455,45,19,23315081,0.921,0,26.894334
1,2,37,1241,10,6587,5374,12,19,23315081,0.921,3,26.894334
1,2,55,1829,10,9023,3947,22,19,23315081,0.921,4,26.894334
1,2,49,618,30,3251,2936,13,19,23315081,0.921,3,26.894334
1,2,812,151179,90,72703,121870,159,19,23315081,0.921,3,26.894334
0,2,49,1444,20,6217,7250,21,19,23315081,0.921,3,26.894334
1,2,307,11575,21,5508,40237,54,19,23315081,0.921,0,26.894334
1,2,626,28894,114,14874,130880,79,19,23315081,0.921,3,26.894334
0,2,43,1738,43,9999,11203,18,19,23315081,0.921,3,26.894334
1,2,128,2222,30,1390,45720,25,19,23315081,0.921,2,26.894334
0,2,164,4185,127,1314,20309,26,19,23315081,0.921,3,26.894334
0,2,225,17708,9,7970,13202,74,19,23315081,0.921,3,26.894334
1,2,55,423,34,2405,2910,12,19,23315081,0.921,3,26.894334
1,2,38,8629,18,4199,10692,15,19,23315081,0.921,3,26.894334
0,2,83,7920,134,4971,55443,34,19,23315081,0.921,3,26.894334
0,2,31,1964,33,1395,60968,14,19,23315081,0.921,0,26.894334
1,2,60,429,44,5674,15336,10,19,23315081,0.921,3,26.894334
0,2,44,559,12,3331,6942,11,19,23315081,0.921,3,26.894334
1,2,34,1750,18,8462,6276,19,19,23315081,0.921,3,26.894334
1,2,43,698,3,3648,3095,14,19,23315081,0.921,2,26.894334
0,2,31,759,12,3927,3480,14,19,23315081,0.921,3,26.894334
1,2,84,2445,0,1154,6278,29,19,23315081,0.921,0,26.894334
1,2,58,4832,140,3287,63328,26,19,23315081,0.921,3,26.894334
0,2,67,828,39,4902,7527,17,19,23315081,0.921,3,26.894334
0,2,40,957,11,4587,4306,16,19,23315081,0.921,3,26.894334
1,2,49,1060,8,4919,2381,17,19,23315081,0.921,2,26.894334
1,2,179,6767,79,4003,71042,41,19,23315081,0.921,3,26.894334
1,2,100,3552,17,1653,7231,26,19,23315081,0.921,0,26.894334
1,2,32,174,10,1123,8395,9,19,23315081,0.921,3,26.894334
0,2,79,1366,97,9277,16256,20,19,23315081,0.921,3,26.894334
1,2,248,5112,6,2319,6713,39,19,23315081,0.921,2,26.894334
1,2,410,70986,37,35143,66443,101,19,23315081,0.921,0,26.894334
1,2,67,1286,86,8600,17171,20,19,23315081,0.921,0,26.894334
1,2,44,754,16,3315,3381,14,19,23315081,0.921,3,26.894334
1,2,41,547,6,2593,3192,11,19,23315081,0.921,3,26.894334
0,2,42,221,0,1286,4898,7,19,23315081,0.921,3,26.894334
1,2,86,2679,63,1453,19428,27,19,23315081,0.921,0,26.894334
1,2,267,11336,14,5702,46348,61,19,23315081,0.921,0,26.894334
1,2,67,534,49,3605,10283,13,19,23315081,0.921,3,26.894334
1,2,78,1530,19,6829,4719,24,19,23315081,0.921,3,26.894334
1,2,38,885,12,4430,5707,12,19,23315081,0.921,3,26.894334
1,2,34,544,4,2910,2952,10,19,23315081,0.921,3,26.894334
1,2,246,35979,142,17244,33112,91,19,23315081,0.921,3,26.894334
0,2,403,16142,50,8048,77596,70,19,23315081,0.921,3,26.894334
1,2,45,780,17,3712,5581,14,19,23315081,0.921,3,26.894334
1,2,137,3155,50,1508,19431,30,19,23315081,0.921,3,26.894334
0,2,173,4052,14,2124,17854,33,19,23315081,0.921,3,26.894334
1,2,91,679,6,3206,7585,16,19,23315081,0.921,3,26.894334
0,2,71,954,37,5408,7400,18,19,23315081,0.921,3,26.894334
1,3,30,719,11,3722,5265,12,19,23315081,0.921,3,26.894334
1,3,65,1512,105,1610,121214,19,19,23315081,0.921,3,26.894334
1,3,62,2829,79,1655,22359,20,19,23315081,0.921,3,26.894334
1,3,325,5872,192,3272,77648,39,19,23315081,0.921,0,26.894334
1,3,30,147,0,960,6472,5,19,23315081,0.921,3,26.894334
1,3,120,8374,0,3854,5690,42,19,23315081,0.921,3,26.894334
1,3,60,583,1,2805,11267,11,19,23315081,0.921,3,26.894334
1,3,40,636,12,3430,4872,14,19,23315081,0.921,3,26.894334
1,3,45,582,38,5560,13315,13,19,23315081,0.921,3,26.894334
1,3,419,7736,35,3763,60897,45,19,23315081,0.921,3,26.894334
1,3,265,29723,52,14023,43981,88,19,23315081,0.921,3,26.894334
1,3,45,849,11,4411,8380,15,19,23315081,0.921,3,26.894334
0,3,195,2546,392,1447,56432,29,19,23315081,0.921,3,26.894334
